식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
담솥 성수점,4.11.금,1,예약 없이 금요일 늦은 점심에 방문했고 저희 다음부터는 바로 웨이팅이 있더라구요! 여자 직원분이 친절하시고 자리 배치도 빠르게 해주셔서 쾌적하게 식사할 수 있어 좋았습니다 💗 가지 솥밥 맛있고 건강한 느낌이라 성수 근처에서 한식 점심 맛집 찾으시면 담솥 추천드려요!!,"친절해요, 음식이 맛있어요, 재료가 신선해요, 건강한 맛이에요, 아늑해요",점심에 방문
담솥 성수점,2.13.목,1,"금요일 11시반쯤 도착했는데 웨이팅 없이 바로 입장했어요~ 50분쯤 되니까 만석 이더라구요!
음식은 전체적으로 간이 딱 맞고 좋았어요!
주문하고 10분 안걸려서 나왔어요!
양도 완전 많고 배부르게 먹었어요~ 다음에 성수 오면 또 방문할거같아요~
접기","인테리어가 멋져요, 음식이 맛있어요, 친절해요, 매장이 청결해요",저녁에 방문
담솥 성수점,5.1.목,1,너무너무 맛있어요 사장님도 친절해요 🥰,"음식이 맛있어요, 양이 많아요, 가성비가 좋아요, 매장이 넓어요, 혼밥하기 좋아요",점심에 방문
담솥 성수점,4.8.화,1,"샤브샤브도 맛있는데 가지 솥밥이 새롭고 맛있었어요!!
다음에 성수 올 때 또 올게요~~!!","음식이 맛있어요, 특별한 메뉴가 있어요, 혼밥하기 좋아요, 친절해요, 매장이 청결해요",점심에 방문
담솥 성수점,5.26.월,1,"토핑도 많이 올라가있고
밥 양념이 맛있어요
다 먹고 누룽지도 맛있어요","음식이 맛있어요, 특별한 메뉴가 있어요, 메뉴 구성이 알차요",저녁에 방문
담솥 성수점,5.5.월,1,오래 기다리긴 했지만 음식이 맛있었어요!,"음식이 맛있어요, 재료가 신선해요, 양이 많아요",점심에 방문
담솥 성수점,5.30.금,1,첨 왔는데 대기 없이 방문했고 음식도 빨리 나왔어용! 직원분 넘 친절하시구 음식 양도 많아여... 재방문의사 백퍼센트에용 헤헹,"혼밥하기 좋아요, 음식이 맛있어요, 양이 많아요, 친절해요, 매장이 청결해요",저녁에 방문
담솥 성수점,5.27.화,1,"저번에는 줄이 길어서 못먹었는데
오늘은 운이 좋게도 줄이 없어서 바로 입장했어요
음식 너무 맛있어요 장어 솥밥 강추!!","음식이 맛있어요, 재료가 신선해요, 양이 많아요",저녁에 방문
담솥 성수점,6.2.월,1,"서빙해주시는 직원 언니가 넘 친절하셔용💗
가지 안좋아하는데 넘 맛있게 먹구가용 ㅠㅠ","음식이 맛있어요, 재료가 신선해요, 양이 많아요, 친절해요",저녁에 방문
담솥 성수점,6.7.토,1,"매운치즈가지솥밥 완전 강추요!!!
양도 많구 넘 맛있습니다ㅎㅎ","음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 가성비가 좋아요, 메뉴 구성이 알차요",저녁에 방문
담솥 성수점,5.3.토,1,비오는 날 따숩게 솥밥 너무 잘 먹고 갑니다!,"음식이 맛있어요, 재료가 신선해요, 반찬이 잘 나와요, 친절해요, 매장이 청결해요",점심에 방문
담솥 성수점,4.28.월,1,맛있고 구성이 조아용 혼밥하기고 딱이에용👍🏻🩷,"혼밥하기 좋아요, 음식이 맛있어요, 재료가 신선해요, 양이 많아요, 반찬이 잘 나와요",저녁에 방문
담솥 성수점,5.19.월,1,가지 싫어하는데도 맛있게 먹었습니당! 마무리 누룽지까지 굳굳~~ 직원분들도 다 친절하세요,"음식이 맛있어요, 양이 많아요, 친절해요, 매장이 청결해요",점심에 방문
담솥 성수점,4.14.월,1,친구랑 둘이 와서 맛있게 먹었습니다! 우삼겹 솥밥이랑 닭튀김솥밥 시켰는데 둘 다 너무 맛있었습니다!! 솥밥 맛이 전반적으로 담백해서 또 오고 싶은 그런 맛집입니다!,"음식이 맛있어요, 재료가 신선해요, 건강한 맛이에요",저녁에 방문
담솥 성수점,5.29.목,2,"3번째 방문~~! 맛있어요! 무난합니당
직장인 점심 먹으러 오기 좋아요","음식이 맛있어요, 재료가 신선해요, 양이 많아요",점심에 방문
담솥 성수점,3.20.목,2,목요일 점심에 왔는데 사람이 많긴한데 금방 빠져서 5분 정도 기다리고 먹었습니다 정신이 없어보이셔서 되도록이면 평일 1시 이후로 오시는걸 추천합니다! 잘먹고 갑니당!!😖,"음식이 맛있어요, 건강한 맛이에요, 비싼 만큼 가치있어요",점심에 방문
담솥 성수점,6.8.일,1,혼자 왔는데 맛있게 먹었어요. 감사합니다~,"혼밥하기 좋아요, 친절해요, 음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요",저녁에 방문
담솥 성수점,4.12.토,1,너무 맛있게 부모님과 잘 먹었습니다!! 든든하고 맛도있고 가성비인 것 같아요 추천!!!,"음식이 맛있어요, 재료가 신선해요, 건강한 맛이에요, 메뉴 구성이 알차요, 대화하기 좋아요",점심에 방문
담솥 성수점,5.29.목,1,너무 맛있게먹어ㅛ어요 누룽지도 진짜 맛있었어용,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 혼밥하기 좋아요",점심에 방문
담솥 성수점,5.25.일,1,"맛있게 잘 먹었네요.
골라 먹는 재미가 있어요.
분위기도 괜찮고 좀만 늦었으면 대기할뻔 했네요.",음식이 맛있어요,점심에 방문
담솥 성수점,6.3.화,1,잘 먹었습니다~,가성비가 좋아요,점심에 방문
