식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
오일내 건대점,3.20.목,1,"고기도 가성비 있구 반찬도 다양해서 넘 좋았어요!
할머니와 방문했는데 매장도 넓고 좋더라구요..! 비빔냉면과 껍데기까지 너무너무 맛있었어요!
껍데기는 무조건 시키세요ㅠㅠ
진짜 너무 맛있어서 다음에 이거 먹으러 또 올 것 같아요🤤🤤
찍어먹는 종류도 많아서 좋구 키오스크 주문이라 금방 금방 나오지만 사람이 조금 많긴했어욤!ㅎㅎ
접기","매장이 넓어요, 음식이 맛있어요, 고기 질이 좋아요, 반찬이 잘 나와요",저녁에 방문
오일내 건대점,4.9.수,1,고기가 정말 신선하고 너무 맛있구요 김치가 정말 맛있는 게 의외였어요😌 김치 저희 네번 추가해서 먹었습니다!! 너무 달지 않고 새콤 달콤한 맛! 그리고 볶음밥 이거 치즈 추가해서 꼭 드셔 보십쇼. 진짜 다른데랑 차원이 다릅니다!!,"뷰가 좋아요, 음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 잡내가 적어요",저녁에 방문
오일내 건대점,3.16.일,1,가성비가 좋고 신선한 고기를 맛볼 수 있는 건대맛의거리 돼지구이 맛집 오일내 건대점 추천합니다:) 고기도 도톰하고 곁들임 반찬과 김치도 너무 맛있었어요👍단체회식/모임/가족외식 장소로 추천해요,"음식이 맛있어요, 고기 질이 좋아요, 특별한 메뉴가 있어요, 가성비가 좋아요, 친절해요",점심에 방문
오일내 건대점,4.21.월,1,"점심에 삼겹살 먹으러 방문했는데 세트메뉴가 가성비 최고였어요!! 고기도 두툼하니 맛있었고 고기듬뿍김치찌개도 칼칼해서 맛있었습니당
요즘같이 날씨 좋은 날에 창가자리 앉으면 야장느낌내기 최고인것같아요~~~~맛있게 먹고갑니당","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 매장이 청결해요, 매장이 넓어요",점심에 방문
오일내 건대점,3.18.화,1,"건대 고기집 찾다가 왔는데 너무 맛있게 먹었습니당
가성비가 미쳤어요 삼겹살이랑 목살이 만 원밖에 안 해서 부담없이 먹기 좋았어요 맛도 최고예요👍😍 다같이 오기에도 좋을 것 같아요 다음에 또 올게요 잘먹었습니다~~","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 메뉴 구성이 알차요, 반찬이 잘 나와요",저녁에 방문
오일내 건대점,5.17.토,1,가격은 저렴한데 고기의 신선도가 좋아요 다양하게 찍어 먹을 소스도 여러가지 주십니다 한돈인데 이가격 가능하신가요? 소주도 1900원에 넘 저렴해요 저희야 좋지만...잘먹고갑니다 또 올께요~!!,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 친절해요",밤에 방문
오일내 건대점,4.27.일,1,150g에 1만원 가성비 너무 좋았습니당!! 목살 삼겹살 1인분씩 시킬수있는 것두 넘 좋았어요! 친절하시구 매장두 넓고 아주 만족했습니다!!,"음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 가성비가 좋아요, 매장이 넓어요",저녁에 방문
오일내 건대점,6.7.토,1,신천점에 이어서 건대점도 와봤는데 너무 좋더라고요. 역시 고기는 오일내인 것 같아요. 특히 목살이 너무 맛있었어요. 감사합니다. 다음에 또 올게요,"음식이 맛있어요, 고기 질이 좋아요, 특별한 메뉴가 있어요, 혼밥하기 좋아요, 친절해요",저녁에 방문
오일내 건대점,4.25.금,1,"오일내 건대점에서 고기먹고왔어요! 고기도 맛있고, 소주랑 맥주도 할인 중이라서 너무 좋았어요! 2층에 위치해있어서 야장 느낌도 낭낭하더라구요!! 완전 추천드려요♥️","음식이 맛있어요, 고기 질이 좋아요, 메뉴 구성이 알차요, 친절해요, 매장이 청결해요",저녁에 방문
오일내 건대점,5.24.토,1,"예약없이 방문했는데 토욜 기준 사람이 많았어요
웨이팅 없이 5분내로 입장했고 갠적으로 삼겹살 추천 그리고 지금 소주맥주 1900원인게 제일 메리트 있어요","음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요",저녁에 방문
