식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
포케웨이타코웨이 건대점,6.5.목,1,"음식 맛있고 맥주가 엄청 싸요
특히 나초가 맛있어요
포케도 가성비 너무 좋아요","음식이 맛있어요, 재료가 신선해요, 혼밥하기 좋아요, 친절해요",아침에 방문
포케웨이타코웨이 건대점,6.6.금,1,"여자친구랑 왔는데 인생 첫 타코 넘 맛있게 먹고 갑니다!
포케두 이게 건강한 맛이라고?싶을 정도로 넘 좋고...
담에 건대오면 또 방문하겠습니다!",음식이 맛있어요,아침에 방문
포케웨이타코웨이 건대점,4.21.월,13,"건대 타코맛집이에요
저는 타코 여기서만 먹어요ㅎㅎ
생맥 1,900원이라 간단 술안주로도 딱~","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 가성비가 좋아요, 인테리어가 멋져요",저녁에 방문
포케웨이타코웨이 건대점,6.3.화,1,아침시간에 오니 대기없이 바로 먹을 수 있고 매장이 너무너무 예뻤어요!! 메뉴가 정말 많아서 고민하다가 골랐는데 너무 맛있었습니다ㅎㅎ 건대입구 올때마다 다녀갈 것 같아요👍👍,"인테리어가 멋져요, 음식이 맛있어요, 가성비가 좋아요, 매장이 청결해요",점심에 방문
포케웨이타코웨이 건대점,6.8.일,1,리뷰가 좋아서 왔는데 맛있고 메뉴도 다양해서 넘 좋아요!!,"음식이 맛있어요, 인테리어가 멋져요",저녁에 방문
포케웨이타코웨이 건대점,6.9.월,2,새우 엄청 통통하고 맛있어요!! 양도 넉넉해서 타코 하나만 먹어도 배부르고 진짜 딱 좋아요~! 항상 맛있게 잘 먹고 있습니당🫶,"인테리어가 멋져요, 음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 건강한 맛이에요",아침에 방문
포케웨이타코웨이 건대점,6.6.금,1,"포케가 먹고 싶어서 방문했는데 정말 맛있게 잘먹었습니다!!
폴트포크 포케 시켰는데 특히 폴드포크 고기가 넘넘 맛있었어용🤤🤤
다음에도 폴드포크 포케 먹으러 또 방문할 것 같네용","혼밥하기 좋아요, 아늑해요, 음식이 맛있어요, 재료가 신선해요, 건강한 맛이에요",아침에 방문
포케웨이타코웨이 건대점,5.13.화,1,"여기 배달로도 포장으로도 자주 먹었는데 매장 식사는 처음이네요
여기 미쳤습니다
포케도 구성 알차고 맛있는데 밤늦게까지 한다는 점에서 올빼미족 다이어터한테는 정말 한줄기 빛이고요
타코도 가성비 좋고 진짜진짜 너무 맛있습니다
접기","음식이 맛있어요, 특별한 메뉴가 있어요, 가성비가 좋아요, 메뉴 구성이 알차요, 컨셉이 독특해요",밤에 방문
포케웨이타코웨이 건대점,5.13.화,1,재료신선하고 가성비가 좋아요! 재료나 소스를 원하는대로 선택해서 먹을수있어서 좋습니다:),"음식이 맛있어요, 재료가 신선해요, 혼밥하기 좋아요",점심에 방문
포케웨이타코웨이 건대점,5.31.토,1,"다른곳에 비해 양많고
저렴하고 분위기가 좋아 자주 이용중입니다 !!
건대 포케집찾으시면 여기가 베스트◡̈","인테리어가 멋져요, 혼밥하기 좋아요, 음식이 맛있어요, 재료가 신선해요, 양이 많아요",아침에 방문
포케웨이타코웨이 건대점,5.9.금,1,"포케 좋아하는데 재료 신선하고 맛있어요
새우가 달고 맛있어요
가격도 좋구요
담번엔 메밀면 먹어보고 싶어요
접기","음식이 맛있어요, 재료가 신선해요, 건강한 맛이에요, 인테리어가 멋져요",아침에 방문
포케웨이타코웨이 건대점,6.10.화,1,포케 푸짐하고 맛있어요 쉬림프타코도 먹었는데 다 맛있었습니다 만족해요!,"음식이 맛있어요, 양이 많아요",저녁에 방문
포케웨이타코웨이 건대점,5.13.화,1,와... 타코 진짜 배불러요 게다가 고구마무스는 진짜 핵 맛도리 ㅠㅠ 세상에나 진짜 뭐랄까 재료하나 맛의 조화하나 빠지는게 없어요!!!!,"음식이 맛있어요, 양이 많아요, 가성비가 좋아요, 메뉴 구성이 알차요, 인테리어가 멋져요",점심에 방문
포케웨이타코웨이 건대점,5.27.화,6,"진짜 처음생겼을때부터 최최최애집.주3회이상은먹어줘야함
메뉴다양해서 주5일제도 사실가능","음식이 맛있어요, 재료가 신선해요, 혼밥하기 좋아요, 매장이 청결해요",점심에 방문
포케웨이타코웨이 건대점,4.18.금,1,오픈할때부터 궁금했던 타코집이었는데 포케도 있었네요~ 타코 좋아하눈 저로서는 첫입에 음~ 하는 감탄사가 나오던 맛집입니다~~ 나초도 바삭하고 포캐도 푸짐하고 예뻐요!!,"음식이 맛있어요, 특별한 메뉴가 있어요, 컨셉이 독특해요",점심에 방문
포케웨이타코웨이 건대점,5.12.월,1,기존 다른 데 타코는 먹다보면 퍽퍽한 느낌이 좀 있는데 여기는 겉면이 바삭해서 더 맛있네요,"특별한 메뉴가 있어요, 가성비가 좋아요",점심에 방문
포케웨이타코웨이 건대점,5.13.화,1,"포케가 재료가 많아서 배부르고, 고기량이 많아서 매우 만족해요!! 스리라차 소스도 달콤하면서 살짝 매운든 하면서도 적당히 느끼해서 맛있게 먹었습니다. 다음에 또 방문할게요!","음식이 맛있어요, 재료가 신선해요, 양이 많아요, 친절해요, 주차하기 편해요",아침에 방문
포케웨이타코웨이 건대점,4.30.수,1,연어 채소가 신선해서 아삭하고 너무 맛있어요. 사장님도 친절하십니다ㅎㅎ 건강하게 잘 먹고 갑니다~!💓,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 건강한 맛이에요, 컨셉이 독특해요",아침에 방문
포케웨이타코웨이 건대점,5.31.토,1,"포케도 먹어보고 타코도 먹어보고 사이드로 콘립도 먹어봤는데 다 넘 맛있어요
개인적으로 타코는 치즈비리아가 맛났구 포케는 메밀면 들어간게 양두많구 신선하니 맛이 좋았어요!","음식이 맛있어요, 재료가 신선해요, 혼밥하기 좋아요",아침에 방문
포케웨이타코웨이 건대점,5.17.토,1,"포케 내용물도 실하고 너무 맛있습니다.
타코라이스도 진짜 양도많고 추천드려욥!!!
맥주랑 먹으면 꿀떡꿀떡들어감

종종 오는곳이라 리뷰써봅니다.
접기","음식이 맛있어요, 가성비가 좋아요, 인테리어가 멋져요, 친절해요",밤에 방문
포케웨이타코웨이 건대점,5.26.월,2,"아니 연어값도 올랐다고 들었는데
6900원에 생연어가 이렇게 듬뿍 올라갈 수가 있는건가요
소중한 최애 타코집, 앞으로도 번창하세요","음식이 맛있어요, 재료가 신선해요, 가성비가 좋아요, 혼밥하기 좋아요, 친절해요",저녁에 방문
포케웨이타코웨이 건대점,5.31.토,1,맛있네요. 여기근처에 타코집많은데 여기가 배달제일많이나가는거같길래 와봤는데 정말맛있네요... 맥주는 심지어 2천원도 안함 오늘부터 단골됐습니당,"인테리어가 멋져요, 혼밥하기 좋아요, 음식이 맛있어요, 재료가 신선해요",아침에 방문
포케웨이타코웨이 건대점,6.6.금,1,너무마히떠요..너무마히떠요..새우가탱글해여..,음식이 맛있어요,아침에 방문
포케웨이타코웨이 건대점,4.18.금,12,화양동 최고의 타코집입니다 항상 맛있어요~~,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 가성비가 좋아요",저녁에 방문
포케웨이타코웨이 건대점,5.29.목,1,"사진 예쁘게 찍었는데 등록이 안되네요ㅠㅠ
집 앞이라 나중에 가보자 가보자하고 이제 와봤는데 너무 맛있네요 이런 곳이 있었다니 😭
한 번씩 와서 여기 있는 타코 다 먹어보고 싶어요…
아이스티도 너무 맛있고 포케도 너무 신선하고 맛있어서 정말 잘먹었습니다
꼭꼭 재방문 할게요 🩷🩷
접기","음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요",저녁에 방문
포케웨이타코웨이 건대점,5.17.토,1,"포케 양 많고 맛있었어요!
타코도 맛있었습니다🥰","음식이 맛있어요, 특별한 메뉴가 있어요, 건강한 맛이에요, 인테리어가 멋져요",아침에 방문
포케웨이타코웨이 건대점,5.15.목,1,"너무 맛있어요! 양도 많아서 배가 너무 부르네요ㅠㅠ
사장님 손맛 짱입니장!","음식이 맛있어요, 재료가 신선해요, 건강한 맛이에요, 컨셉이 독특해요",저녁에 방문
포케웨이타코웨이 건대점,5.16.금,1,"빔늦게까지해서 밤에 가볍게 간식으로 먹기 좋네요
맛있어요!!!","음식이 맛있어요, 특별한 메뉴가 있어요, 건강한 맛이에요, 메뉴 구성이 알차요",밤에 방문
포케웨이타코웨이 건대점,6.7.토,1,"세트 메뉴 구성이 너무 좋아여
소스랑 메뉴도 전부 선택할 수 있어서 좋았고 맛있게 먹고 갑니다!!","음식이 맛있어요, 가성비가 좋아요, 메뉴 구성이 알차요, 친절해요, 인테리어가 멋져요",아침에 방문
