식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
청돈옥 홍대본점,5.24.토,1,롱대 놀러왔는데 고기 먹고 싶어서 남친이랑 데이트 하다가 맛집으로 찾아서 들어왔어요 웨에팅 했는데 생각보다 빨리 들어와서 맛나게 먹었답니당 ! 히히 야당 느낌이라 이런고기집 찾으시면 추천합니다 !,"고기 질이 좋아요, 음식이 맛있어요, 비싼 만큼 가치있어요",저녁에 방문
청돈옥 홍대본점,4.20.일,1,"블루리본 맛집이라 기대가 매우 컸던만큼
역시나 넘나 맛있게 먹고 왔습니다 !
비장탄에 구우면 그렇게 맛있다더니 덕분에 정말 맛도리였던 외식이었습니당.
고기 뿐만아니라 청국장이랑 비빔밥...식사종류도 정말 맛나더라구요.
홍대 맛집 인정 땅땅!
접기","메뉴 구성이 알차요, 친절해요, 음식이 빨리 나와요, 환기가 잘 돼요",점심에 방문
청돈옥 홍대본점,5.3.토,1,고기 질이 정말 좋고 그릴링 서비스도 있어서 직접 굽지 않아서 더 편안하게 먹었어요~ 삼겹살과 목살 먹었는데 목살이 이렇게 맛있는 곳은 처음이었어요! 프리미엄 세트라 육회랑 청국장도 먹었는데 그냥 육회랑 청국장 전문점이라고 생각될 정도로 다 맛있게 먹었습니다. 홍대에서 모임할 일 있으면 단체 모임 장소로도 정말 좋겠더라구요!! 다음에 또 방문할게요^^,"음식이 맛있어요, 고기 질이 좋아요, 재료가 신선해요, 단체모임 하기 좋아요, 직접 잘 구워줘요",점심에 방문
청돈옥 홍대본점,6.1.일,1,"며기 청국장이 존맛탱이고 고기도 두꺼웠어요
비빔밥도 세트시키면 나와서 밥 필요없더라구요
6시 42분에 와서 30분정도 웨이팅후 입장했습니다.
직접 구워주셔서 편안히 먹었어용
접기","음식이 맛있어요, 고기 질이 좋아요, 친절해요, 직접 잘 구워줘요",저녁에 방문
청돈옥 홍대본점,5.23.금,2,"육즙 가득!!
삼겹 찐 맛집입니다
껍데기도 냄새 안나고 쫄깃힘
삼겹 강추추
접기","뷰가 좋아요, 음식이 맛있어요, 고기 질이 좋아요, 특별한 메뉴가 있어요",저녁에 방문
청돈옥 홍대본점,5.3.토,1,"숙성돼지고기의 질이 아주 끝내줌
특히 특목살이 진짜 맛나고
그릴링서비스로 편하고 제대로 구워진 고기를 편하게 먹기만 하면 되서 좋아요
홍대 고기집으로 강추!
접기","음식이 맛있어요, 고기 질이 좋아요, 재료가 신선해요, 단체모임 하기 좋아요, 직접 잘 구워줘요",점심에 방문
청돈옥 홍대본점,5.18.일,1,고기를 맛보기전에 사이드 메뉴들도 너무 맛있었어요 :) 게다가 해장으로도 좋을 순두부찌개란… 양도 푸짐하고 배부르게 잘먹었네요!,"음식이 맛있어요, 고기 질이 좋아요, 특별한 메뉴가 있어요, 양이 많아요, 메뉴 구성이 알차요",점심에 방문
청돈옥 홍대본점,6.7.토,1,알싸하면서 달달한 갓김치 피클 너무 맛있고 청국장도 너무 맛있어요~ 비빔밥에 청국장 참기름 넣어서 비벼먹고 고기랑 같이 먹으면 든든해요 세트메뉴 구성이 좋네요 고기도 구워주셔서 좋아요,"음식이 맛있어요, 고기 질이 좋아요, 메뉴 구성이 알차요, 반찬이 잘 나와요",점심에 방문
청돈옥 홍대본점,6.2.월,1,직원즐이 진짜 친절파시고 고기 삼겹살이 맛있고 육회도 맛있어요 잘 먹고 갑니다~~,음식이 맛있어요,저녁에 방문
청돈옥 홍대본점,3.22.토,2,두번째 방문이에요! 처음 왔울 때 먹었던 고기 맛을 잊을 수가 없었습미다👀👀 다 구워주셔서 엄청 편하고 그래서 그런지 육즙 가득입니다여! 사이드로 순찌랑 막국수 시켰는데 막국수도 맛잇어요!!!!! 꼭 드셔보시길🔥🔥,"음식이 맛있어요, 고기 질이 좋아요, 친절해요, 직접 잘 구워줘요",점심에 방문
청돈옥 홍대본점,5.20.화,1,밑반찬부터 맛있어요! 청국장도 최고에요! 고기 질도 좋고 너무너무 맛있어요! 가게 분위기도 너무 좋아요! 인기많은지 웨이팅이 있더라고요! 다음에 또오려구여추천합니다!,"친절해요, 오래 머무르기 좋아요, 음식이 맛있어요, 고기 질이 좋아요",저녁에 방문
청돈옥 홍대본점,6.9.월,1,친구랑 고기먹으려고 방문했습니다 너무친절하시고 고기도구워주시고 너무 맛나게 먹고갑니다 자주이용할것같아요 감사합니다,"음식이 맛있어요, 특별한 메뉴가 있어요, 뷰가 좋아요, 좌석이 편해요",저녁에 방문
청돈옥 홍대본점,4.6.일,1,"홍대삼겹살 찾던 중에 오게 된 청돈옥!! 당근 고기도 넘 맛나고 여기는 진짜 청국장 비빔밥 맛집이어라…. !! 너무 맛있어요 추가한 들기름 막국수까지 완벽,, 처음부터 구워주셔서 편하게 먹을 수 잇었어요 최고","매장이 넓어요, 단체모임 하기 좋아요, 음식이 맛있어요, 고기 질이 좋아요",저녁에 방문
청돈옥 홍대본점,4.26.토,1,"청돈옥 홍대본점 처음 와봤는데 고기 질도 너무 좋고 맛있었어요!!
사이드 메뉴로 김치찌개 시켰는데 다른 곳이랑 약간 다른 맛인데 독특하게 맛있었습니다!
여자친구랑 같이 왔는데 입맛이 까다로운 편인데 좋아하네요 :)
다음에 근처에 올 일있으면 또 올 것 같아요!
접기","음식이 맛있어요, 고기 질이 좋아요, 특별한 메뉴가 있어요, 재료가 신선해요",저녁에 방문
청돈옥 홍대본점,4.25.금,1,"정말 친절하게 대해주셔서 감사합니다~
고기 진짜 맛있네요
왜 블루기본인지 알겠습니다
구워주셔서 편하게 먹었네요
예약은 필수~~
안 하면 웨이팅 많아여~~
접기","음식이 맛있어요, 고기 질이 좋아요, 친절해요, 특별한 날 가기 좋아요",저녁에 방문
청돈옥 홍대본점,4.27.일,2,"고기 맛은 말할것도 없고 사이드메뉴도 너무 맛있었던 고깃집!

고기도 직원분이 구워주셔서 즐겁고 편한 식사시간이었습니다 ☺️","음식이 맛있어요, 고기 질이 좋아요, 단체모임 하기 좋아요",점심에 방문
청돈옥 홍대본점,4.4.금,4,"모임으로 홍대 고기집가면 항상 찾는 집인데, 오랜만에 왔는데 더 업그레이드가 됐네요. 고기도 고기인데 청국장에 비빔밥이 미쳤습니다. 1차로 잘 먹고 갑니다!!","인테리어가 멋져요, 음식이 맛있어요, 고기 질이 좋아요, 특별한 메뉴가 있어요, 반찬이 잘 나와요",저녁에 방문
청돈옥 홍대본점,5.16.금,1,"역시 블루리본 맛집 너무 맛있어요!!!
부모님 모시고 와서 먹고 싶은 맛
너무너무추천드려요 !!","음식이 맛있어요, 고기 질이 좋아요, 친절해요",저녁에 방문
청돈옥 홍대본점,5.16.금,1,진심 맛있어요 제주도 흑돼지 맛이 나네; 구워주셔서 더 존맛 ㅠㅜㅠㅠㅠ 제가 구우면 이맛이안나,"음식이 맛있어요, 고기 질이 좋아요, 특별한 메뉴가 있어요",저녁에 방문
청돈옥 홍대본점,3.29.토,1,"운좋게 토요일 저녁인데 웨이팅 없이 바로 식사할 수 있었어요! 맛있다고 해서 일부러 찾아온건데 두꺼운 삼겹살 개인적으로 완전 극호인데 구워주신것도 완벽해서 너무 맛있게 먹었네요,,,ㅎㅎ 최고에요!!! 재방문의사 완전 있어요","음식이 맛있어요, 고기 질이 좋아요, 잡내가 적어요, 반찬이 잘 나와요, 좌석이 편해요",저녁에 방문
청돈옥 홍대본점,4.29.화,1,고기 질이 너무 좋아여 육회도맛있고 청국장도 즥이네요. 웨이팅이 길긴했지만 그만큼 맛있었습니다. 술 쭉쭉들엇가네요. 파김치도 킥입니다용 술 개많이 먹어야지~~ 개인적으로 목살이 맛있었습니다,"음식이 맛있어요, 고기 질이 좋아요, 특별한 메뉴가 있어요",저녁에 방문
청돈옥 홍대본점,3.15.토,1,"한강공원갔다가 집에가는길에 들렸어요 4시30분오픈인데 오픈하고 얼마안되서 바로만석이되더라구요 고기퀄리티넘좋구요 특히 비빔국수넘맛있어서 고기랑 넘잘어울리는 메뉴이네요
또방문해서먹을꺼같아요

(해당 리뷰는 업체로부터 시식권을 제공받아 직접 시식 후 작성한 솔직한 리뷰입니다)
접기","음식이 맛있어요, 고기 질이 좋아요, 재료가 신선해요, 친절해요",점심에 방문
청돈옥 홍대본점,5.30.금,1,"고기 두툼하고 직접 구워주셔서 먹기 좋았어요!
잡내도 없고 맛있게 구워주셔서 잘 먹었습니다!
다음엔 소고기로 먹으러 올께요!!","음식이 맛있어요, 고기 질이 좋아요, 직접 잘 구워줘요",저녁에 방문
청돈옥 홍대본점,4.12.토,1,"청돈옥 종착갑니다.
홍대 맛집인정!!!!! 쇼핑하러 왔다가 너무너무 배고파서 어디갈까 하다가 청돈옥 맛있다고 추천받아서 오게 되었습니다:) 주말이라 사람 많을까봐 웨이팅 걱정했는데 바로 입장가능했구 무엇보다 식전차까지 센스 최고십니다 사장님☺️","고기 질이 좋아요, 음식이 맛있어요, 친절해요",저녁에 방문
청돈옥 홍대본점,3.15.토,1,"홍대에서 고기 먹을 일 있으면 꼭 청돈옥으로 와서 먹습니다
고기도 맛있는데 직접 구워주셔서 너무 좋구요
음식들이 전체적으로 깔끔하고 반찬들도 군더더기 없이 딱 좋은 조합이에요
특히 비빔밥과 청국장이 개존맛
접기","음식이 맛있어요, 고기 질이 좋아요, 건강한 맛이에요, 재료가 신선해요",저녁에 방문
