식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
고베규카츠 건대점,5.24.토,1,"오랜만에 규카츠 먹으니까 맛있네요!
직원분이 설명도 잘해주시고
세트로 먹었는데 소스도 이것저것 많이 나와서
맛있게 먹었어요. 의외로 꿀이 맛있더라고요 ㅎㅎㅎ
접기","친절해요, 음식이 맛있어요, 양이 많아요",저녁에 방문
고베규카츠 건대점,5.24.토,1,"규카츠는 부드럽고 맛있구요, 불닭크림볶음면은 처음 먹어보는데 많이 안맵고 딱 조아요!!! 건대 오시면 여기 추천드려요! 세트메뉴도 많이 구성되어있어서 가성비 좋은 것 같아요😆","음식이 맛있어요, 양이 많아요, 인테리어가 멋져요, 매장이 넓어요, 혼밥하기 좋아요",저녁에 방문
고베규카츠 건대점,5.23.금,1,"성수 올 때마다 오는 곳인데 매번 맛있어요!!
고기도 부드럽고 소스도 맛있어요
같이 나오는 소스랑 조합도 좋고 샐러드도 맛있어요","음식이 맛있어요, 재료가 신선해요, 친절해요",점심에 방문
고베규카츠 건대점,5.30.금,1,계속 지나만 다니다가 드디어 먹게됐는데 진짜 일본에서 먹던 그 맛이네요ㅠㅠ 일본여행했다 맛있게먹고갑니다 다음엔 크림우동도 먹어볼게요!!,"음식이 맛있어요, 고기 질이 좋아요, 인테리어가 멋져요, 매장이 넓어요, 사진이 잘 나와요",저녁에 방문
고베규카츠 건대점,5.21.수,1,"친구들이랑 생일기념으로 맛있는규카츠먹으러왔어요!
편안한 분위기에서 맛있는 한끼 저녁먹을수 있어서 좋았습니다! 부채살정식 맛있어요!!","음식이 맛있어요, 차분한 분위기에요",점심에 방문
고베규카츠 건대점,5.20.화,1,"처음와봤는데 맛있어요~^^
160g 생각보다 양이 괜찮네요.
사이드 치즈볼과 가라아게도 맛있어요~
담에 재방문 의사있습니다~
접기","혼밥하기 좋아요, 친절해요, 매장이 청결해요, 음식이 맛있어요, 특별한 메뉴가 있어요",점심에 방문
고베규카츠 건대점,5.14.수,1,"너무 맛있게 잘 먹었어요!! 특히 남자친구가 크림카레우동을 정말 좋아했어요 ㅋㅌㅋ
메뉴 구성도 알차고 건대에서 접근성도 좋아서 추천드립니다 ㅎㅎ","음식이 맛있어요, 가성비가 좋아요, 반찬이 잘 나와요, 메뉴 구성이 알차요",점심에 방문
고베규카츠 건대점,5.16.금,1,"남자친구가 맛집이라고 해서 방문했어요
분위기도 마음에 들고 정갈하게 한 상차림으로 먹은
느낌이예요
고기 식감도 좋고 육즙 좔좔...갠적으로 살치살이 더 맛있어요.맛있게 잘먹고 갑니다
다음에 또 올께요
접기","음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 친절해요, 매장이 청결해요",점심에 방문
고베규카츠 건대점,6.2.월,1,"양이 생각보다 많아서 중짜로 둘이 먹었어요
세트로 먹었고 카레우동 간만에 먹으니까 맛있네요
가라아게도 맛도리👍🏻",혼밥하기 좋아요,저녁에 방문
고베규카츠 건대점,3.27.목,1,"쫄깃하고 육즙 가득한 규카츠!
겉바속쫄(깃) ㅎㅎ
크림불닭우동은 면이 생각보다 얇아서 깜짝 놀랐습니다! 위에 크림이 계란 베이스의 머스타드 크림같습니다! 일반 생크림의 크림이 아니라 더 담백합니다!
리뷰 이벤트로 받은 치즈볼도 일반 치즈볼이 아닙니다! 시장의 찹쌀 도너츠 안에 팥이 아닌 치즈가 들어가있는 느낌!
접기","음식이 맛있어요, 특별한 메뉴가 있어요, 친절해요",점심에 방문
