식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
HDD피자 성수점,3.31.월,1,"트러플포테이토 피자 추천해요
자리 앉아서 주문도 가능하고
피자 메뉴 딱 4가지라서 더 좋았어요
메뉴 많으면 고르기 힘든데, 대신 음료수 맥주 하이볼 등 종류가 많아서 좋았습니다
레몬펩시 다음에 먹어볼듯 합니다
성수 연무장길에 있어서 주변에 구경할 곳도 많고 여기 피자집 자체가 엄청 예뻐서 데이트코스로 추천해요
가격도 나쁘지 않음
접기","인테리어가 멋져요, 컨셉이 독특해요, 사진이 잘 나와요, 음식이 맛있어요, 특별한 메뉴가 있어요",저녁에 방문
HDD피자 성수점,5.2.금,1,"성수동 HDD 피자, 진짜 오랜만에 ""또 오고 싶다!"" 싶은 곳이었어요. 하프앤하프(페퍼로니&트러플감자)는 조합 자체가 완벽하고, 도우가 쫀득해서 식감도 최고였어요. 페퍼로니는 짭짤하고 느끼하지 않아 좋았고, 트러플 감자는 향이 진하게 퍼져서 한 입 먹자마자 감탄했어요. 매장도 넓고 테이블 간격 여유 있어서 편하게 식사할 수 있고, 분위기까지 감성 가득해서 데이트나 친구 모임에 완전 추천해요!","음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 비싼 만큼 가치있어요, 특별한 날 가기 좋아요",저녁에 방문
HDD피자 성수점,4.23.수,1,"치즈피자맛집!🍕🍕
일반 치즈피자랑은 차원이 다른 진짜 치즈피자였습니다. 인생 치즈피자집 등극✨️✨️ 도우도 폭신하고 맛있었습니다.
트러플 피자도 맛있었는데, 소스가 약간 새콤한 편입니다. 슬라이스 감자랑 해시브라운은 피자에서 잘 못보던 조합이라 신기했어요. 맛은 뭐 당연히 👍👍
피자가 크진앙ㅎ아서 여자 2명이서 한판 먹을 수 있어요. 토핑이 많아서 보기보다는 배부릅니다.
사람 많은 성수동이라 긴장하고 갔는데, 평일 저녁 7시반쯤에가서 20-30분정도 웨이팅하고 먹을 수 있었습니다. 2인이면 좀 빨리 들어가는 것 같기도 해요.
접기","음식이 맛있어요, 재료가 신선해요, 컨셉이 독특해요, 친절해요, 매장이 청결해요",저녁에 방문
HDD피자 성수점,6.6.금,1,"페퍼로니랑 핫치킨 하프앤하프로 먹었는데 너무 맛있었어요!!
매콤한 거 좋아하시면 핫치킨 강추입니당👍
분위기도 힙하고 좋아용 ㅎㅎ😎","인테리어가 멋져요, 음식이 맛있어요, 특별한 메뉴가 있어요, 가성비가 좋아요, 매장이 청결해요",점심에 방문
HDD피자 성수점,4.26.토,1,"피자 맛집이라 사람들이 가득가득 하더라구요!🥺
그래도 기다릴만큼 너무 맛있었어요,,
하프앤 하프로 반반 꼭 메뉴 시키세요!!❤️
트러플 포테이토메뉴 존맛탱입니댜,,✨🔥
또올게요..❤️❤️
접기","컨셉이 독특해요, 음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 가성비가 좋아요",점심에 방문
HDD피자 성수점,4.2.수,1,"점심 시간에 회사 동료분과 방문했는데 넘 맛있어서 배부르게 먹고 왔습니당ㅎㅎ 트러플이랑 감자 모두 좋아해서 트러플 감자 피자로 먹었는데 트러플 향도 가득하고, 감자도 가득해 넘 맛있었어요.. 😋 매장 인테리어도 힙하고, 분위기도 너무 좋아서 데이트, 성수동 나들이같은 특별한 날 방문하기 넘 좋을 거 같아요!","특별한 날 가기 좋아요, 음식이 맛있어요, 특별한 메뉴가 있어요, 인테리어가 멋져요, 컨셉이 독특해요",점심에 방문
HDD피자 성수점,3.30.일,1,"핫치킨, 트러플감자로 반반 포장했어요 🍕
매장이 힙해서 먹고 가기도 좋은데
포장 디자인도 너무 예뻐서 포장해서 피크닉하기두 좋아요 👍

맛은 일반적인 피자보다 훨씬 토핑도 많고, 맛도 특별해요! 또 방문할게요 🙇‍♀️
접기","인테리어가 멋져요, 음식이 맛있어요, 특별한 메뉴가 있어요, 가성비가 좋아요, 친절해요",점심에 방문
HDD피자 성수점,3.23.일,1,"성수동 수제피자 맛집 넘버원 ✨
한정수량으로 만드는 쫄깃한 수제 도우가
다양한 토핑과 어울려서 진쨔 맛있습니다 😋
반반피자로 핫치킨과 치즈 선택했는데
매콤한 치킨과 고소한 치즈가 대박입니다 😭
재방문 의사 100%
접기","컨셉이 독특해요, 음식이 맛있어요, 특별한 메뉴가 있어요",점심에 방문
HDD피자 성수점,4.6.일,1,"일요일 2시쯤 도착했는데 앞에5팀 웨이팅 있었어요
20분정도 웨이팅하고 입장!! 다들 드시는 하프앤하프로 주문했는데 완벽 조합 ㅎㅎ 맵찔이라 트러플포테이토가 더 취향이였어요 !! 트러플향에 부드러운 포테이토 조합이 미쳤어요ㅠㅠ 핫치킨은 조금 매콤해서 매운거 좋아하시면 추천!! 여기 성수동 피자 맛집 맞나봐여 ㅎㅎ 머고 나왔는데도 웨이팅이 계속 있더라구요 ㅎㅎ 담에 또 방문할게요!!!❤️❤️❤️","친절해요, 매장이 청결해요, 음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요",점심에 방문
HDD피자 성수점,2.6.목,2,"여기는 도우도 수제고 확실히 먹고나면
속이 편한 퀄리티 있는 수제피자집이에요
맛도 좋은데 먹고 난 다음 속이 좋다는건 재료도 엄청 신경쓴다는거겠죠?
원래 핫플이라 저는 식사시간 피해서 가는데 오랫동안 보고싶은 맛집이에요
접기","음식이 맛있어요, 재료가 신선해요, 메뉴 구성이 알차요, 인테리어가 멋져요, 아늑해요",저녁에 방문
HDD피자 성수점,5.12.월,1,"피자메뉴가 툭별해요!
감자트러플이랑 핫치킨 반반 먹었는데
배불러요 🫠
성수오면!!피자는
Hdd로 올게욤
접기","인테리어가 멋져요, 음식이 맛있어요, 특별한 메뉴가 있어요",점심에 방문
HDD피자 성수점,3.23.일,1,"가게 분위기가 역시 핫플답게 맛집답게 힙하고 사장님과 알바생 모두 친절해요✨️트러플 포테이토랑 페퍼로니 반반으로 주문했는데 도우보다 토핑이 많아 비주얼도 굿👍 맛은 말모~
도우 끝까지 토핑이 있어서 남기지 않고 먹을 수 있어요.
트러플 포테이토는 트러플 향이랑 감자의 조합이 좋고 근본 페퍼로니는 역시 배신하지 않는다🍕","음식이 맛있어요, 메뉴 구성이 알차요, 인테리어가 멋져요, 매장이 청결해요, 음식이 빨리 나와요",점심에 방문
HDD피자 성수점,4.28.월,1,"퇴근하고 방문했습니다!

여저친구도 저도 평소 피자를 좋아하는데 토핑부터 끝부분까지 최고의 피자였습니다!

웨이팅이많아서 얼른가세요!
접기","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요",저녁에 방문
HDD피자 성수점,3.21.금,1,"성수 피자맛집 HDD!
제가 간날은 금요일 저녁이라 사람이 많아서 포장해갔어요☺️
포장해서 먹어도 매장만큼 너무 맛있고
트러플포테이토 피자가 제 최애피자에요💖
도우도 쫀득하고 소스도 트러플향 나서 좋구
감자도 고소하고 종류 다르게 들어가 있어서 좋았어요
ㅎㅎ 다음엔 다른 메뉴로도 먹어보고싶네요
접기","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 가성비가 좋아요, 사진이 잘 나와요",점심에 방문
HDD피자 성수점,4.27.일,1,"창가자리에 앉아서 먹었는데 완전 유럽에서 먹는듯
분위기 완전 좋고 트러플피자랑 핫치킨 피자 반반으로 먹었는데 너무 맛있었어요 ㅎㅎㅎㅎ","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 가성비가 좋아요, 인테리어가 멋져요",점심에 방문
HDD피자 성수점,4.12.토,1,"비주얼부터 맛까지 완벽한 HDD💘
반반 메뉴로 두 가지 피자 맛을 한 번에 즐길 수 있어서 핫치킨,트러플포테이토가 꿀조합 추천!!!🥺👍👍
분위기도 힙하고 감성 넘쳐서 담엔 남편말고 친구들이랑 올게요 😊(칼도 잘들어서 넘 좋음!!)","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 인테리어가 멋져요, 아늑해요",저녁에 방문
HDD피자 성수점,4.30.수,1,성수동피자 맛집 HDD피자! 완전 성수 핫플 of 핫플이에요. 인테리어도 힙하고 분위기도 좋아서 성수 데이트 코스로 딱입니다. 피자도 쫄깃하고 완전 맛도리~,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 인테리어가 멋져요",저녁에 방문
HDD피자 성수점,3.8.토,1,"수제로만든피자라 토핑재료도 아끼지않고 들어가서
한입가득베어물면 치즈가
쭈욱늘어나요 기름기없이깔끔해서 속도 더부룩하지않고
잘먹고가용 특히 트러플감자꼭시켜보세요 고급진트러플향에 감자가 가득들어가있어서 너무맛있더라고요😃🍕
접기","음식이 맛있어요, 특별한 메뉴가 있어요, 인테리어가 멋져요, 컨셉이 독특해요",점심에 방문
HDD피자 성수점,6.1.일,1,"본 업체에서 제품 또는 서비스를 제공받아 작성된 글입니다. 토핑이 가득해서 그런지 둘이서 배부르게 먹었어요. 하프앤하프 메뉴를 추천드립니다~
핫치킨, 트러플 포테이토 맛 둘다 맛있어요!!
분위기도 좋은 맛집입니다.","음식이 맛있어요, 양이 많아요, 인테리어가 멋져요",점심에 방문
