식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
도쿄빙수 건대점,24.8.21.수,1,"망고빙수 너무 맛있게 먹었어요
생망고가 올라간 빙수는 아니지만 전혀 아쉽지 않음
근데 그릇은 왜이렇게 작은데 담아 주는지 ㅎㅎ
소스가 줄줄 흘러서 아까워요
접기","가성비가 좋아요, 디저트가 맛있어요",점심에 방문
도쿄빙수 건대점,24.7.29.월,1,"동생이 너무 맛있다며 좋아했어요🫶🏻
귀여운 토마토 빙수 추천!","대화하기 좋아요, 특별한 메뉴가 있어요, 디저트가 맛있어요",저녁에 방문
도쿄빙수 건대점,24.7.24.수,1,토마토 빙수가 정말 달달하고 맛있어요!,"커피가 맛있어요, 음료가 맛있어요, 디저트가 맛있어요, 인테리어가 멋져요",저녁에 방문
도쿄빙수 건대점,24.7.30.화,1,거의 10년만에 방문했는데 여전히 맛있네요!! 그때는 토마토빙수만 먹었는데 이번에 처음으로 애플망고빙수 먹어봤어욤 ㅎㅎ 이것도 참 맛있네용!!!,디저트가 맛있어요,점심에 방문
도쿄빙수 건대점,24.8.27.화,1,"빙수 커피도 너무 맛있어요^^
다음에 또 갈게요♡","커피가 맛있어요, 특별한 메뉴가 있어요",점심에 방문
도쿄빙수 건대점,24.6.16.일,1,"가게문을 열자마자 코끝을 쏘는 레몬 향기에 안시킬수 없었어요🍋 비주얼 너어어어무 이쁘구 위에 넉넉히 올려주신 애플민트 쪽쪽 찢어서 섞어먹으니 천국 그 자체

오후 1시넘어가니까 금방 만석되더라구요 빠르게 맛점하고 오시길 추천드립니다! 매장도 시원하고 빙수맛집이라 회전은 빨라보이긴했어요","디저트가 맛있어요, 친절해요, 매장이 청결해요, 사진이 잘 나와요, 대화하기 좋아요",점심에 방문
도쿄빙수 건대점,24.11.3.일,1,🤩,커피가 맛있어요,저녁에 방문
도쿄빙수 건대점,24.8.18.일,1,"친절한것은 정말 인정..
그러나 평균10~30분 기다려서 먹어야할
특별함이 없고 맛도 솔직히..
진짜 솔직하게 맛과 양은 더 맛있는곳
많고 더 시원하고 넓고 의자 편한곳도
많다는 것..
접기",친절해요,점심에 방문
도쿄빙수 건대점,24.5.1.수,1,"새콤달콤 제주 레몬 빙수와 도쿄 후렌치토스트 시켰습니다
제주레몬 상큼달큼한 맛이고 우유얼음은 매우 부드러웠습니다. 도쿄 후렌치토스트는 예전에 먹전 허니버터브레드 같은 느낌이었는데 많이 달지 않고 빵이 퐁신해서 잘 먹었습니다",디저트가 맛있어요,저녁에 방문
도쿄빙수 건대점,24.9.19.목,1,맛있어요~ 잘 흘릴 수 있으니 주의해서 먹어야해요!,디저트가 맛있어요,저녁에 방문
도쿄빙수 건대점,24.6.15.토,1,"딸과 디저트먹기
의외로 손님이 계속 들어오는걸 보고
살짝 놀람 망고빙수가 인기 인기인듯
보였다
접기",디저트가 맛있어요,밤에 방문
도쿄빙수 건대점,24.6.23.일,1,말차 빙수 먹어 본 중 젤 맛난 곳이에요! 또 생각나는 곳입니다!,"사진이 잘 나와요, 디저트가 맛있어요, 메뉴 구성이 알차요",점심에 방문
도쿄빙수 건대점,24.7.18.목,1,"맛은 그냥 ....
매장 상당히 시끄럽습니다
시끄럽습니다 대화 하실분들은 다른곳 추천드려요",특별한 메뉴가 있어요,저녁에 방문
도쿄빙수 건대점,24.8.2.금,1,우유빙수가 맛있어요! 토마토 조금만 더 들어가면 좋겠다는 개인적인 바람과 아쉬움... 그래도 우유빙수 자체가 맛있어서 잘 먹었습니다. 양은 조금 아쉽?,디저트가 맛있어요,점심에 방문
도쿄빙수 건대점,24.8.19.월,1,"토매토우 빙수 진짜 맛도리.
건대 오면 빙수 무조건 도쿄빙수로 갑니당
근데 안에 좀만 덜춥게 해줬으면좋겠음.","특별한 메뉴가 있어요, 디저트가 맛있어요",저녁에 방문
도쿄빙수 건대점,24.7.26.금,1,시즌한정 자두빙수 먹었는데 신선하고 달달해서 맛있어요~,"특별한 메뉴가 있어요, 가성비가 좋아요, 디저트가 맛있어요, 건강한 맛이에요, 재료가 신선해요",저녁에 방문
도쿄빙수 건대점,24.7.17.수,1,빙수 예쁘게 생김,"특별한 메뉴가 있어요, 디저트가 맛있어요",저녁에 방문
